Age,Gender,Education Level,Job Title,Years of Experience,Salary
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
34.0,0,0,44,8.0,122485.0
25.0,1,3,176,12.0,169159.0
43.0,1,2,168,21.0,187081.0
27.0,0,2,43,5.0,78354.0
25.0,1,0,3,2.0,90249.0
29.0,0,2,168,6.0,132720.0
52.0,1,3,176,23.0,161568.0
41.0,1,2,43,13.0,127346.0
49.0,0,0,3,19.0,120177.0
25.0,1,1,44,2.0,69032.0
35.0,1,2,158,8.0,101332.0
35.0,0,0,158,12.0,166375.0
43.0,1,2,168,21.0,185119.0
37.0,0,0,44,10.0,149217.0
50.0,1,2,176,21.0,166512.0
26.0,1,0,3,3.0,75072.0
34.0,0,2,44,10.0,163398.0
30.0,1,1,158,11.0,103947.0
50.0,1,0,3,23.0,175966.0
35.0,0,2,44,10.0,152039.0
28.0,1,2,43,5.0,76742.0
46.0,0,0,168,20.0,139398.0
28.0,1,1,3,7.0,95845.0
34.0,1,2,44,12.0,160976.0
33.0,0,2,158,9.0,126753.0
37.0,1,2,44,14.0,161393.0
33.0,1,2,168,8.0,139817.0
53.0,1,3,176,25.0,181714.0
35.0,0,0,3,10.0,114776.0
30.0,1,2,44,6.0,105725.0
24.0,0,1,158,1.0,52731.0
36.0,1,2,43,8.0,106492.0
27.0,0,0,44,4.0,73895.0
23.0,1,3,176,1.0,119836.0
28.0,0,2,168,5.0,99747.0
52.0,1,0,3,25.0,168287.0
28.0,0,2,44,7.0,115920.0
32.0,1,2,158,11.0,128078.0
24.0,0,0,43,1.0,51265.0
43.0,1,1,168,22.0,165919.0
24.0,1,2,3,0.0,55538.0
29.0,0,2,44,4.0,104702.0
44.0,1,3,176,19.0,172955.0
40.0,0,2,168,16.0,138032.0
27.0,1,0,3,4.0,82683.0
43.0,1,2,44,17.0,155414.0
49.0,0,1,158,25.0,154207.0
30.0,1,2,43,8.0,107895.0
42.0,0,0,168,18.0,148446.0
26.0,1,2,44,4.0,102859.0
41.0,0,3,176,13.0,138662.0
46.0,1,0,158,23.0,181699.0
22.0,0,1,3,0.0,51832.0
42.0,0,2,168,16.0,138286.0
49.0,1,0,44,22.0,181132.0
27.0,0,2,3,4.0,73938.0
36.0,1,0,158,14.0,119224.0
31.0,0,2,44,6.0,101186.0
39.0,1,2,176,14.0,142360.0
41.0,0,0,158,20.0,151315.0
48.0,1,3,44,23.0,181021.0
39.0,0,2,168,15.0,134641.0
48.0,1,0,43,23.0,173851.0
31.0,1,1,3,8.0,104127.0
47.0,1,2,158,25.0,178859.0
29.0,0,3,44,5.0,98568.0
32.0,1,0,176,9.0,104661.0
38.0,0,2,168,13.0,134858.0
34.0,1,0,3,10.0,94502.0
23.0,1,1,43,2.0,62852.0
34.0,0,0,44,8.0,122485.0
25.0,1,3,176,12.0,169159.0
43.0,1,2,168,21.0,187081.0
27.0,0,2,43,5.0,78354.0
25.0,1,0,3,2.0,90249.0
29.0,0,2,168,6.0,132720.0
52.0,1,3,176,23.0,161568.0
41.0,1,2,43,13.0,127346.0
49.0,0,0,3,19.0,120177.0
25.0,1,1,44,2.0,69032.0
35.0,1,2,158,8.0,101332.0
35.0,0,0,158,12.0,166375.0
43.0,1,2,168,21.0,185119.0
37.0,0,0,44,10.0,149217.0
50.0,1,2,176,21.0,166512.0
26.0,1,0,3,3.0,75072.0
34.0,0,2,44,10.0,163398.0
30.0,1,1,158,11.0,103947.0
50.0,1,0,3,23.0,175966.0
35.0,0,2,44,10.0,152039.0
28.0,1,2,43,5.0,76742.0
46.0,0,0,168,20.0,139398.0
28.0,1,1,3,7.0,95845.0
34.0,1,2,44,12.0,160976.0
33.0,0,2,158,9.0,126753.0
37.0,1,2,44,14.0,161393.0
33.0,1,2,168,8.0,139817.0
53.0,1,3,176,25.0,181714.0
35.0,0,0,3,10.0,114776.0
30.0,1,2,44,6.0,105725.0
24.0,0,1,158,1.0,52731.0
36.0,1,2,43,8.0,106492.0
27.0,0,0,44,4.0,73895.0
23.0,1,3,176,1.0,119836.0
28.0,0,2,168,5.0,99747.0
52.0,1,0,3,25.0,168287.0
28.0,0,2,44,7.0,115920.0
32.0,1,2,158,11.0,128078.0
24.0,0,0,43,1.0,51265.0
43.0,1,1,168,22.0,165919.0
24.0,1,2,3,0.0,55538.0
29.0,0,2,44,4.0,104702.0
44.0,1,3,176,19.0,172955.0
40.0,0,2,168,16.0,138032.0
27.0,1,0,3,4.0,82683.0
43.0,1,2,44,17.0,155414.0
49.0,0,1,158,25.0,154207.0
30.0,1,2,43,8.0,107895.0
42.0,0,0,168,18.0,148446.0
26.0,1,2,44,4.0,102859.0
41.0,0,3,176,13.0,138662.0
46.0,1,0,158,23.0,181699.0
22.0,0,1,3,0.0,51832.0
42.0,0,2,168,16.0,138286.0
49.0,1,0,44,22.0,181132.0
27.0,0,2,3,4.0,73938.0
36.0,1,0,158,14.0,119224.0
31.0,0,2,44,6.0,101186.0
39.0,1,2,176,14.0,142360.0
41.0,0,0,158,20.0,151315.0
48.0,1,3,44,23.0,181021.0
39.0,0,2,168,15.0,134641.0
48.0,1,0,43,23.0,173851.0
31.0,1,1,3,8.0,104127.0
47.0,1,2,158,25.0,178859.0
29.0,0,3,44,5.0,98568.0
32.0,1,0,176,9.0,104661.0
38.0,0,2,168,13.0,134858.0
34.0,1,0,3,10.0,94502.0
23.0,1,1,43,2.0,62852.0
36.0,1,0,43,14.0,139095.0
30.0,0,2,158,5.0,106278.0
28.0,1,2,44,4.0,90452.0
46.0,0,3,176,23.0,168304.0
34.0,1,0,3,10.0,126593.0
44.0,1,2,168,19.0,152203.0
35.0,1,2,44,9.0,130275.0
23.0,0,1,3,2.0,62807.0
46.0,1,2,168,21.0,174305.0
33.0,0,0,44,9.0,133326.0
26.0,1,2,43,4.0,75656.0
43.0,0,3,176,19.0,155944.0
36.0,1,2,44,11.0,137775.0
23.0,0,0,158,0.0,51831.0
49.0,1,2,176,22.0,182237.0
35.0,0,2,44,10.0,151901.0
31.0,1,0,3,8.0,100052.0
43.0,1,2,44,20.0,167207.0
33.0,0,2,158,10.0,112439.0
28.0,1,0,44,5.0,84407.0
36.0,0,2,168,13.0,139413.0
43.0,1,0,158,20.0,143084.0
50.0,0,2,44,25.0,192344.0
24.0,1,3,176,1.0,106132.0
46.0,0,0,3,19.0,150248.0
38.0,1,2,44,15.0,170995.0
29.0,1,0,158,6.0,88035.0
33.0,0,2,43,10.0,119419.0
47.0,1,3,176,21.0,173582.0
45.0,0,2,168,23.0,174436.0
28.0,1,0,3,4.0,71699.0
42.0,0,2,44,14.0,163558.0
46.0,1,0,158,24.0,166828.0
38.0,0,3,176,15.0,144496.0
33.0,0,2,44,8.0,122581.0
27.0,1,1,3,4.0,79767.0
50.0,0,0,158,25.0,177177.0
26.0,1,2,44,4.0,89843.0
31.0,0,2,168,6.0,113563.0
35.0,1,0,43,10.0,128712.0
44.0,0,3,176,18.0,161621.0
32.0,1,2,158,8.0,121454.0
26.0,0,2,43,3.0,72649.0
23.0,1,3,176,0.0,52612.0
48.0,0,2,168,24.0,184006.0
38.0,1,0,3,12.0,131960.0
30.0,0,2,44,5.0,102465.0
40.0,1,2,176,16.0,149748.0
45.0,0,0,158,22.0,171036.0
36.0,1,2,44,13.0,146351.0
31.0,0,0,168,7.0,107718.0
26.0,1,2,44,4.0,90944.0
30.0,0,2,158,5.0,100425.0
24.0,1,0,3,2.0,63901.0
45.0,1,2,168,22.0,181902.0
33.0,0,2,44,9.0,136533.0
38.0,1,0,43,11.0,136285.0
42.0,1,2,44,19.0,176643.0
28.0,0,0,158,4.0,70022.0
30.0,1,2,43,6.0,99363.0
43.0,0,2,168,19.0,152944.0
35.0,1,0,3,10.0,123386.0
44.0,1,2,44,21.0,168906.0
23.0,1,1,43,1.0,47898.0
39.0,0,2,168,14.0,135853.0
43.0,1,0,44,17.0,149198.0
29.0,1,3,176,6.0,106662.0
30.0,0,0,158,6.0,89995.0
26.0,1,2,44,4.0,85825.0
39.0,0,3,176,13.0,143814.0
49.0,1,2,43,24.0,174726.0
42.0,0,0,168,20.0,150534.0
27.0,1,0,3,4.0,68732.0
43.0,1,2,44,21.0,187951.0
37.0,0,0,158,13.0,137336.0
29.0,0,2,44,5.0,102868.0
43.0,1,0,168,20.0,154281.0
31.0,1,2,3,8.0,111535.0
30.0,0,2,158,6.0,107906.0
36.0,1,0,44,13.0,143885.0
28.0,1,2,168,6.0,108607.0
49.0,1,0,3,24.0,178284.0
27.0,0,2,43,4.0,75969.0
41.0,1,2,158,15.0,143705.0
46.0,1,0,168,22.0,174324.0
32.0,0,2,44,8.0,123781.0
38.0,1,3,176,12.0,141735.0
24.0,0,0,3,1.0,61095.0
49.0,1,2,44,22.0,179045.0
35.0,0,2,168,10.0,130355.0
31.0,1,0,43,7.0,103282.0
44.0,0,3,176,18.0,157872.0
33.0,1,2,158,10.0,117314.0
33.0,0,2,44,11.0,129686.0
27.0,1,1,3,3.0,68611.0
51.0,0,2,158,25.0,177913.0
26.0,1,2,44,3.0,68472.0
31.0,0,2,168,6.0,113065.0
35.0,1,0,43,9.0,125091.0
45.0,0,3,176,23.0,172925.0
32.0,1,2,158,9.0,126916.0
26.0,0,2,43,4.0,76898.0
26.0,0,0,175,2.0,65000.0
33.0,1,2,18,8.0,120000.0
29.0,0,0,106,4.0,90000.0
41.0,1,3,20,15.0,190000.0
35.0,0,2,175,9.0,140000.0
28.0,1,0,174,3.0,75000.0
37.0,0,2,20,11.0,160000.0
33.0,1,0,106,8.0,130000.0
24.0,0,2,175,2.0,60000.0
46.0,1,3,27,20.0,220000.0
29.0,0,0,174,5.0,80000.0
31.0,1,2,20,7.0,130000.0
27.0,0,0,175,3.0,65000.0
38.0,1,3,129,13.0,170000.0
30.0,0,2,106,6.0,110000.0
25.0,1,0,42,2.0,50000.0
44.0,1,3,27,18.0,210000.0
33.0,0,2,18,8.0,100000.0
22.0,1,0,175,1.0,50000.0
36.0,1,2,106,10.0,160000.0
28.0,0,0,175,4.0,70000.0
41.0,1,3,129,16.0,190000.0
34.0,0,2,20,9.0,140000.0
23.0,1,0,174,1.0,45000.0
32.0,0,2,106,7.0,120000.0
25.0,1,2,175,2.0,60000.0
37.0,0,0,18,11.0,150000.0
28.0,1,0,175,4.0,70000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
34.0,1,2,20,9.0,140000.0
23.0,0,0,175,1.0,50000.0
32.0,1,2,106,7.0,110000.0
25.0,0,2,175,2.0,60000.0
37.0,1,0,18,11.0,160000.0
28.0,1,0,175,4.0,75000.0
41.0,0,3,27,16.0,200000.0
34.0,1,2,18,8.0,100000.0
24.0,0,0,174,2.0,55000.0
36.0,1,3,129,12.0,170000.0
30.0,0,0,175,5.0,90000.0
29.0,1,0,42,4.0,80000.0
42.0,1,2,106,14.0,180000.0
26.0,1,0,174,2.0,60000.0
35.0,0,2,18,9.0,120000.0
27.0,0,0,175,3.0,70000.0
48.0,1,3,27,18.0,210000.0
29.0,0,0,44,6.0,103579.0
45.0,1,2,176,19.0,163780.0
36.0,1,0,43,12.0,137878.0
30.0,0,2,158,4.0,92438.0
28.0,1,2,44,5.0,84181.0
46.0,0,3,176,21.0,174821.0
34.0,1,0,3,10.0,126520.0
44.0,1,2,168,18.0,152168.0
35.0,1,2,44,9.0,131547.0
23.0,0,1,3,1.0,52807.0
46.0,1,2,168,20.0,174938.0
33.0,0,0,44,8.0,124071.0
26.0,1,2,43,3.0,73640.0
43.0,0,3,176,19.0,156486.0
36.0,1,2,44,11.0,138859.0
23.0,0,0,158,0.0,52831.0
49.0,1,2,176,23.0,182392.0
35.0,0,2,44,11.0,151078.0
31.0,1,0,3,8.0,100679.0
43.0,1,2,44,20.0,167924.0
33.0,0,2,158,10.0,113334.0
28.0,1,0,44,4.0,77606.0
36.0,0,2,168,13.0,140010.0
43.0,1,0,158,20.0,142421.0
50.0,0,2,44,24.0,192756.0
24.0,1,3,176,1.0,106686.0
46.0,0,0,3,19.0,150729.0
38.0,1,2,44,15.0,171652.0
29.0,1,0,158,6.0,88552.0
33.0,0,2,43,9.0,119918.0
47.0,1,3,176,21.0,174985.0
45.0,0,2,168,23.0,174336.0
28.0,1,0,3,4.0,72389.0
42.0,0,2,44,14.0,163978.0
46.0,1,0,158,25.0,166958.0
38.0,0,3,176,15.0,145052.0
33.0,0,2,44,8.0,122970.0
27.0,1,1,3,4.0,80247.0
50.0,0,0,158,25.0,177862.0
26.0,1,2,44,4.0,91062.0
31.0,0,2,168,6.0,114290.0
35.0,1,0,43,10.0,128999.0
44.0,0,3,176,18.0,162454.0
32.0,1,2,158,8.0,122354.0
26.0,0,2,43,3.0,73218.0
23.0,1,3,176,0.0,52612.0
48.0,0,2,168,24.0,184480.0
38.0,1,0,3,12.0,132442.0
30.0,0,2,44,5.0,102828.0
40.0,1,2,176,16.0,150301.0
45.0,0,0,158,22.0,171468.0
36.0,1,2,44,13.0,147326.0
31.0,0,0,168,7.0,108267.0
26.0,1,2,44,4.0,91397.0
30.0,0,2,158,5.0,100867.0
24.0,1,0,3,2.0,64182.0
45.0,1,2,168,22.0,182506.0
33.0,0,2,44,9.0,136986.0
38.0,1,0,43,11.0,136662.0
42.0,1,2,44,19.0,177347.0
28.0,0,0,158,3.0,70397.0
34.0,1,2,176,9.0,146075.0
46.0,0,0,3,18.0,155795.0
35.0,1,2,44,9.0,132638.0
49.0,0,3,176,22.0,178684.0
32.0,1,0,168,7.0,106218.0
26.0,0,2,43,2.0,65840.0
23.0,1,3,176,0.0,52779.0
48.0,0,2,168,23.0,185038.0
38.0,1,0,3,14.0,136449.0
30.0,0,2,44,6.0,110707.0
40.0,1,2,176,17.0,151670.0
45.0,0,0,158,21.0,167015.0
36.0,1,2,44,13.0,146508.0
31.0,0,0,168,6.0,104378.0
26.0,1,2,44,3.0,70216.0
30.0,0,2,158,5.0,101733.0
24.0,1,0,3,1.0,55935.0
45.0,1,2,168,21.0,180367.0
33.0,0,2,44,9.0,135596.0
38.0,1,0,43,11.0,136062.0
42.0,1,2,44,19.0,177347.0
28.0,0,0,158,3.0,70397.0
34.0,1,2,176,9.0,146075.0
46.0,0,0,3,18.0,155795.0
35.0,1,2,44,9.0,132638.0
49.0,0,3,176,22.0,178684.0
32.0,1,0,168,7.0,106218.0
26.0,0,2,43,2.0,65840.0
23.0,1,3,176,0.0,52779.0
48.0,0,2,168,23.0,185038.0
38.0,1,0,3,14.0,136449.0
30.0,0,2,44,6.0,110707.0
40.0,1,2,176,17.0,151670.0
45.0,0,0,158,21.0,167015.0
36.0,1,2,44,13.0,146508.0
31.0,0,0,168,6.0,104378.0
26.0,1,2,44,3.0,70216.0
30.0,0,2,158,5.0,101733.0
24.0,1,0,3,1.0,55935.0
45.0,1,2,168,21.0,180367.0
33.0,0,2,44,9.0,135596.0
38.0,1,0,43,11.0,136062.0
42.0,1,2,44,19.0,177347.0
29.0,0,0,44,6.0,103579.0
45.0,1,2,176,19.0,163780.0
36.0,1,0,43,12.0,137878.0
30.0,0,2,158,4.0,92438.0
28.0,1,2,44,5.0,84181.0
46.0,0,3,176,21.0,174821.0
34.0,1,0,3,10.0,126520.0
44.0,1,2,168,18.0,152168.0
35.0,1,2,44,9.0,131547.0
23.0,0,1,3,1.0,52807.0
46.0,1,2,168,20.0,174938.0
33.0,0,0,44,8.0,124071.0
26.0,1,2,43,3.0,73640.0
43.0,0,3,176,19.0,156486.0
36.0,1,2,44,11.0,138859.0
23.0,0,0,158,0.0,52831.0
49.0,1,2,176,23.0,182392.0
35.0,0,2,44,11.0,151078.0
31.0,1,0,3,8.0,100679.0
43.0,1,2,44,20.0,167924.0
33.0,0,2,158,10.0,113334.0
28.0,1,0,44,4.0,77606.0
36.0,0,2,168,13.0,140010.0
43.0,1,0,158,20.0,142421.0
50.0,0,2,44,24.0,192756.0
24.0,1,3,176,1.0,106686.0
46.0,0,0,3,19.0,150729.0
38.0,1,2,44,15.0,171652.0
29.0,1,0,158,6.0,88552.0
33.0,0,2,43,9.0,119918.0
47.0,1,3,176,21.0,174985.0
45.0,0,2,168,23.0,174336.0
28.0,1,0,3,4.0,72389.0
42.0,0,2,44,14.0,163978.0
46.0,1,0,158,25.0,166958.0
38.0,0,3,176,15.0,145052.0
33.0,0,2,44,8.0,122970.0
27.0,1,1,3,4.0,80247.0
50.0,0,0,158,25.0,177862.0
26.0,1,2,44,4.0,91062.0
31.0,0,2,168,6.0,114290.0
35.0,1,0,43,10.0,128999.0
44.0,0,3,176,18.0,162454.0
32.0,1,2,158,8.0,122354.0
26.0,0,2,43,3.0,73218.0
23.0,1,3,176,0.0,52612.0
48.0,0,2,168,24.0,184480.0
38.0,1,0,3,12.0,132442.0
30.0,0,2,44,5.0,102828.0
40.0,1,2,176,16.0,150301.0
45.0,0,0,158,22.0,171468.0
36.0,1,2,44,13.0,147326.0
31.0,0,0,168,7.0,108267.0
26.0,1,2,44,4.0,91397.0
30.0,0,2,158,5.0,100867.0
24.0,1,0,3,2.0,64182.0
45.0,1,2,168,22.0,182506.0
33.0,0,2,44,9.0,136986.0
38.0,1,0,43,11.0,136662.0
42.0,1,2,44,19.0,177347.0
28.0,0,0,158,3.0,70397.0
34.0,1,2,176,9.0,146075.0
46.0,0,0,3,18.0,155795.0
35.0,1,2,44,9.0,132638.0
49.0,0,3,176,22.0,178684.0
32.0,1,0,168,7.0,106218.0
26.0,0,2,43,2.0,65840.0
23.0,1,3,176,0.0,52779.0
48.0,0,2,168,23.0,185038.0
38.0,1,0,3,14.0,136449.0
30.0,0,2,44,6.0,110707.0
40.0,1,2,176,17.0,151670.0
45.0,0,0,158,21.0,167015.0
36.0,1,2,44,13.0,146508.0
31.0,0,0,168,6.0,104378.0
26.0,1,2,44,3.0,70216.0
30.0,0,2,158,5.0,101733.0
24.0,1,0,3,1.0,55935.0
45.0,1,2,168,21.0,180367.0
33.0,0,2,44,9.0,135596.0
38.0,1,0,43,11.0,136062.0
42.0,1,2,44,19.0,177347.0
28.0,0,0,158,3.0,70397.0
34.0,1,2,176,9.0,146075.0
46.0,0,0,3,18.0,155795.0
35.0,1,2,44,9.0,132638.0
49.0,0,3,176,22.0,178684.0
32.0,1,0,168,7.0,106218.0
26.0,0,2,43,2.0,65840.0
23.0,1,3,176,0.0,52779.0
48.0,0,2,168,23.0,185038.0
38.0,1,0,3,14.0,136449.0
30.0,0,2,44,6.0,110707.0
40.0,1,2,176,17.0,151670.0
45.0,0,0,158,21.0,167015.0
36.0,1,2,44,13.0,146508.0
31.0,0,0,168,6.0,104378.0
26.0,1,2,44,3.0,70216.0
30.0,0,2,158,5.0,101733.0
24.0,1,0,3,1.0,55935.0
45.0,1,2,168,21.0,180367.0
33.0,0,2,44,9.0,135596.0
38.0,1,0,43,11.0,136062.0
42.0,1,2,44,19.0,177347.0
29.0,0,0,44,6.0,103579.0
45.0,1,2,176,19.0,163780.0
36.0,1,0,43,12.0,137878.0
30.0,0,2,158,4.0,92438.0
28.0,1,2,44,5.0,84181.0
46.0,0,3,176,21.0,174821.0
34.0,1,0,3,10.0,126520.0
44.0,1,2,168,18.0,152168.0
35.0,1,2,44,9.0,131547.0
23.0,0,1,3,1.0,52807.0
46.0,1,2,168,20.0,174938.0
33.0,0,0,44,8.0,124071.0
26.0,1,2,43,3.0,73640.0
43.0,0,3,176,19.0,156486.0
36.0,1,2,44,11.0,138859.0
23.0,0,0,158,0.0,52831.0
49.0,1,2,176,23.0,182392.0
35.0,0,2,44,11.0,151078.0
31.0,1,0,3,8.0,100679.0
43.0,1,2,44,20.0,167924.0
33.0,0,2,158,10.0,113334.0
28.0,1,0,44,4.0,77606.0
36.0,0,2,168,13.0,140010.0
43.0,1,0,158,20.0,142421.0
50.0,0,2,44,24.0,192756.0
24.0,1,3,176,1.0,106686.0
46.0,0,0,3,19.0,150729.0
38.0,1,2,44,15.0,171652.0
29.0,1,0,158,6.0,88552.0
33.0,0,2,43,9.0,119918.0
47.0,1,3,176,21.0,174985.0
45.0,0,2,168,23.0,174336.0
28.0,1,0,3,4.0,72389.0
42.0,0,2,44,14.0,163978.0
46.0,1,0,158,25.0,166958.0
38.0,0,3,176,15.0,145052.0
33.0,0,2,44,8.0,122970.0
27.0,1,1,3,4.0,80247.0
50.0,0,0,158,25.0,177862.0
26.0,1,2,44,4.0,91062.0
31.0,0,2,168,6.0,114290.0
35.0,1,0,43,10.0,128999.0
44.0,0,3,176,18.0,162454.0
32.0,1,2,158,8.0,122354.0
26.0,0,2,43,3.0,73218.0
23.0,1,3,176,0.0,52612.0
48.0,0,2,168,23.0,185038.0
38.0,1,0,3,12.0,132442.0
30.0,0,2,44,5.0,102828.0
40.0,1,2,176,16.0,150301.0
45.0,0,0,158,22.0,171468.0
36.0,1,2,44,13.0,147326.0
31.0,0,0,168,7.0,108267.0
26.0,1,2,44,3.0,91397.0
30.0,0,2,158,5.0,100867.0
24.0,1,0,3,2.0,64182.0
45.0,1,2,168,22.0,182506.0
33.0,0,2,44,9.0,136986.0
38.0,1,0,43,11.0,136662.0
42.0,1,2,44,19.0,177347.0
28.0,0,0,158,4.0,82944.0
48.0,1,3,176,23.0,188288.0
36.0,0,2,168,14.0,141090.0
